id,city,postcode,coord_X,coord_Y,dist,bearing,house_state_index,house_quality_index,floors,bedrooms,baths,basement,living_m2,lot_m2,living_vs_neighbors,lot_vs_neighbors,age_since_construction,age_since_renovation,POI_view,view_quality,month,dow,price
1139,Springfield,10013,-339.114310036074,-3035.22187558491,3054.107128,-173.624989,Good,3,1,4,1,S,153,788,1.56,1.15,72,72,N,Fair,9,Monday,230349
1140,Springfield,10020,-2531.44214744805,-19111.165997463,19278.092881,-172.454594,Fair,4,3,4,2.5,N,159,326,1,1,1,1,N,Very Poor,9,Monday,249221
1141,Springfield,10039,-639.107235682446,10139.8153606003,10159.936693,-3.606552,Good,4,1,3,1.75,N,158,792,0.92,1,57,57,N,Very Poor,7,Thursday,640540
1142,Springfield,10002,4411.4225452775,-6935.99081214734,8220.013225,147.542861,Fair,5,3,3,2.25,N,231,815,1.09,0.88,37,37,N,Very Poor,10,Monday,286443
1143,Springfield,10013,1393.58070730453,-700.273449173626,1559.631396,116.6795,Fair,4,1,4,1,N,150,783,1,1,58,58,N,Very Poor,8,Friday,237396
1144,Springfield,10039,-864.720644280239,9828.53295530084,9866.498966,-5.027973,Good,5,1,4,2.25,S,230,913,1.05,1,53,52,N,Very Poor,3,Tuesday,721884
1145,Springfield,10011,5025.42424829398,-19487.5661000775,20125.111711,165.539699,Fair,4,1,3,2.75,S,233,3289,1.22,0.23,16,16,N,Very Poor,3,Tuesday,351657
1146,Springfield,10041,-13856.6184203538,16782.7696615878,21763.897435,-39.544631,Fair,5,3,2,2,S,110,120,0.71,0.53,5,4,N,Very Poor,4,Monday,398431
1147,Springfield,10042,-8390.49554211827,5331.61051887302,9941.151149,-57.566714,Fair,5,3,2,1.75,N,118,157,1,0.92,4,4,N,Very Poor,1,Tuesday,295260
1148,Springfield,10003,-4911.67397336848,25785.4506693703,26249.076316,-10.78464,Fair,4,1,2,1,N,128,861,0.74,0.76,75,75,N,Very Poor,3,Thursday,281782
1149,Springfield,10013,-188.344253618398,-1400.87494107368,1413.479451,-172.342639,Fair,5,3,4,3.5,S,344,965,2.15,2.43,13,13,N,Very Poor,3,Wednesday,485615
1150,Springfield,10027,-14557.9057277029,-23774.2547003006,27877.370854,-148.519235,Fair,4,1,3,1,N,94,595,0.56,0.99,44,44,N,Very Poor,1,Thursday,162927
1151,Springfield,10040,11012.5935827323,11528.8359857714,15943.377202,43.688045,Fair,5,3,3,2,N,123,998,0.69,0.79,35,35,N,Very Poor,8,Wednesday,346409
1152,Springfield,10020,-2153.30956278359,-18277.4843848577,18403.890282,-173.280834,Fair,4,3,3,2.5,N,144,315,0.74,1,5,4,N,Very Poor,7,Thursday,240049
1153,Springfield,10019,-15922.0085805379,2990.21266627062,16200.362003,-79.363534,Good,4,3,4,2.5,N,187,889,0.89,1.12,60,59,N,Very Poor,9,Friday,603916
1154,Springfield,10047,10278.4340800092,1543.32839908401,10393.655261,81.460712,Fair,5,3,3,2.5,S,189,262,1.22,0.97,15,15,N,Very Poor,6,Friday,415890
1155,Springfield,10050,-1839.53458408452,18367.6431178877,18459.528737,-5.719149,Fair,6,3,4,3.5,N,277,589,1.04,1,17,17,N,Good,1,Friday,1177117
1156,Springfield,10056,-6159.62976234416,-20109.080943776,21031.314158,-162.969605,Fair,5,3,4,2.5,N,223,426,1.08,0.96,10,9,N,Very Poor,9,Friday,245804
1157,Springfield,10050,1238.90100805311,18222.9451248063,18265.010395,3.889313,Fair,6,3,5,2.75,N,281,856,1.34,0.95,9,9,N,Very Poor,4,Friday,776611
1158,Springfield,10018,-565.919894736587,-10595.4253389912,10610.527953,-176.942639,Fair,5,3,3,2.25,N,126,334,0.7,0.93,6,6,N,Very Poor,2,Thursday,264014
1159,Springfield,10012,4620.5337060622,14677.8804542299,15387.966284,17.473778,Fair,3,2,2,1.5,N,122,1131,0.44,1,44,43,N,Very Poor,6,Monday,399530
1160,Springfield,10043,-7712.28221549532,6053.3595505723,9804.20618,-51.871681,Fair,6,3,4,2.5,S,269,288,1.86,0.76,2,2,N,Very Poor,2,Sunday,560866
1161,Springfield,10043,-9291.91629537006,6333.61304634604,11245.192869,-55.720635,Good,4,1,2,1,N,98,384,0.64,1,107,107,N,Very Poor,9,Friday,346027
1162,Springfield,10047,13829.5486054274,-3541.45017822954,14275.793638,104.363558,Good,5,3,2,1.75,S,267,9527,0.97,0.94,22,22,N,Fair,9,Monday,502365
1163,Springfield,10030,7559.13633564931,8110.03139045004,11086.620373,42.98643,Very Good,5,1,5,2.5,S,262,2405,1.06,1.2,35,34,N,Poor,12,Monday,614173
1164,Springfield,10011,4718.68724754131,-13940.0367039048,14717.01847,161.299096,Good,4,1,3,1.75,S,236,3280,1.03,0.97,39,39,N,Very Poor,7,Tuesday,331329
1165,Springfield,10001,-12199.7521963986,18969.3990295162,22553.759181,-32.746207,Good,4,1,3,0.75,S,132,285,1.06,0.77,93,93,N,Very Poor,10,Monday,313421
1166,Springfield,10015,-1011.97714337737,27807.0437947769,27825.45206,-2.084236,Fair,4,1,3,1.75,S,238,780,1.3,1,56,56,N,Very Poor,10,Tuesday,404497
1167,Springfield,10052,-10244.9951709042,20555.5743842038,22967.18451,-26.491882,Good,4,1,2,1,N,125,676,0.93,1.04,65,65,N,Very Poor,10,Tuesday,397424
1168,Springfield,10036,-11938.9082333601,-354.718723692317,11944.176622,-91.701823,Fair,4,3,3,2.5,N,131,314,1.01,0.78,3,3,N,Very Poor,10,Thursday,234258
1169,Springfield,10049,-1012.89127948823,22559.0965043889,22581.824192,-2.570823,Fair,4,1,5,1.5,N,175,1007,1.13,1.11,52,51,N,Very Poor,12,Monday,368162
1170,Springfield,10053,4478.81187714677,3537.27826923848,5707.196631,51.699009,Good,9,3,4,3.75,S,546,3270,1.22,0.97,26,26,N,Very Poor,2,Tuesday,1346555
1171,Springfield,10042,-10129.393678994,642.499803677232,10149.749864,-86.370634,Fair,4,1,3,1.5,S,173,833,1.01,1.5,91,90,N,Very Poor,11,Monday,306858
1172,Springfield,10021,12605.4619420018,4916.6889101857,13530.391739,68.692012,Good,7,3,4,2.5,N,259,744,1.05,0.99,24,24,N,Very Poor,3,Thursday,632303
1173,Springfield,10052,-7688.97008253897,23698.1728703124,24914.326367,-17.975869,Fair,4,1,2,1.5,N,107,705,0.6,0.93,72,72,N,Poor,3,Monday,309418
1174,Springfield,10002,1018.39522926656,-9094.44514574388,9151.287415,173.610641,Fair,4,1,4,2.25,S,193,715,1.09,0.96,47,47,N,Very Poor,9,Tuesday,263897
1175,Springfield,10007,-2446.39140395473,3580.54731523945,4336.490514,-34.342651,Very Good,6,1,4,2.5,S,252,1522,0.76,1.02,51,50,N,Poor,12,Tuesday,1116726
1176,Springfield,10050,-788.859597021444,14765.0505047069,14786.108882,-3.058262,Good,5,1,4,2.75,S,208,831,0.95,0.99,39,39,N,Very Poor,9,Tuesday,594407
1177,Springfield,10004,-13860.9814886821,14948.242623018,20385.700021,-42.838681,Fair,5,3,2,1.5,S,73,104,0.57,0.87,12,12,N,Very Poor,11,Monday,321494
1178,Springfield,10024,-7191.29111038607,1416.41925137041,7329.45505,-78.857472,Very Poor,3,1,3,1.75,S,220,1174,1.38,1.98,96,95,N,Very Poor,7,Tuesday,199003
1179,Springfield,10038,8254.51980036154,-4975.06978375017,9637.863689,121.07773,Fair,4,1,4,1.75,S,162,1744,0.95,1.08,37,36,N,Very Poor,12,Friday,316073
1180,Springfield,10011,7968.32324045068,-16282.3889022383,18127.613291,153.923663,Very Good,3,1,3,1,N,81,483,1,1,46,46,N,Very Poor,7,Friday,161005
1181,Springfield,10030,14328.965479232,7933.7044192622,16378.733697,61.027447,Fair,8,3,4,2.75,N,317,1286,1.05,1,19,18,N,Very Poor,12,Monday,656865
1182,Springfield,10003,-6259.52927061938,27565.715288849,28267.478948,-12.793581,Very Good,4,1,5,2.5,S,255,1609,1.22,1.31,58,58,N,Very Poor,6,Wednesday,481572
1183,Springfield,10018,-566.244562631986,-13964.1418261303,13975.617691,-177.677934,Good,4,1,3,2.25,S,159,663,0.96,0.96,36,36,N,Very Poor,4,Monday,151455
1184,Springfield,10030,10799.4728547586,4824.12758100492,11827.96774,65.929671,Fair,7,3,4,2.5,N,291,1009,1,1,25,25,N,Very Poor,11,Wednesday,655631
1185,Springfield,10003,-3486.20629599617,26962.9889998356,27187.431106,-7.367242,Good,4,1,3,1.5,S,195,6254,1.3,4.21,66,66,N,Very Poor,8,Friday,422579
1186,Springfield,10021,12301.9783575831,6083.45534779874,13723.960816,63.687129,Fair,5,3,3,2.5,N,219,654,1.04,0.98,26,26,N,Very Poor,2,Thursday,540390
1187,Springfield,10001,-11746.989248106,20113.6704009126,23292.734777,-30.286215,Fair,5,5,2,1.5,N,96,74,1.01,0.78,7,7,N,Very Poor,3,Thursday,286670
1188,Springfield,10008,-9119.45132174508,20375.8081357792,22323.484262,-24.111508,Fair,4,3,4,2.5,N,203,491,1.53,0.7,27,27,N,Very Poor,9,Thursday,393349
1189,Springfield,10050,-412.894336055471,19245.7226814332,19250.151253,-1.229025,Fair,7,3,5,3.25,S,369,1067,1.92,1.07,10,10,N,Fair,4,Wednesday,1254773
1190,Springfield,10040,11991.7613619626,10585.7085989651,15995.61087,48.563596,Good,8,3,4,4.5,N,394,26491,1.48,19.56,31,31,N,Very Poor,6,Wednesday,887663
1191,Springfield,10034,-9635.52572329169,26002.6083534334,27730.470554,-20.332689,Good,3,1,2,1,N,72,627,0.69,0.73,73,73,N,Very Poor,5,Friday,277659
1192,Springfield,10050,-2289.61769879652,19424.0527616683,19558.532023,-6.72274,Fair,7,3,5,4,N,309,784,0.97,1.01,16,16,N,Very Poor,3,Thursday,1457758
1193,Springfield,10030,15910.3803529192,7259.58278312153,17488.331686,65.473751,Fair,7,3,4,3.75,N,310,750,0.89,1.01,11,11,N,Very Poor,7,Monday,709323
1194,Springfield,10010,488.827753383322,8961.26541229469,8974.588033,3.122331,Good,6,1,4,2.25,S,233,925,0.81,1,48,48,N,Very Poor,11,Monday,703502
1195,Springfield,10013,-188.318852098764,-611.491703785625,639.832864,-162.88293,Very Good,4,1,5,2,S,223,885,1.36,1,56,56,N,Very Poor,5,Thursday,342693
1196,Springfield,10053,-338.594521227608,5937.09839784492,5946.745634,-3.26406,Very Good,7,1,4,4,S,469,1601,1.25,0.92,39,39,N,Very Poor,5,Friday,2510348
1197,Springfield,10035,-8504.17786167963,-21229.0483659795,22869.051918,-158.169377,Good,4,1,3,1.75,N,123,1615,0.85,0.9,59,59,N,Very Poor,8,Wednesday,175052
1198,Springfield,10030,9740.87858813903,7813.06940030043,12487.144154,51.26722,Fair,7,5,4,3.5,N,393,783,1.13,1,4,4,N,Very Poor,4,Wednesday,934093
1199,Springfield,10050,-1614.22101420233,18601.063060916,18670.973635,-4.959766,Fair,7,3,4,2.5,N,258,726,1.02,0.78,17,17,N,Very Poor,10,Wednesday,1055751
1200,Springfield,10055,-14150.303498808,19551.9695097342,24135.256386,-35.894304,Fair,4,1,2,1,S,104,569,0.75,0.81,68,67,N,Very Poor,4,Wednesday,456463
1201,Springfield,10006,-17242.2591622606,14768.2449937983,22702.347042,-49.419466,Fair,6,1,3,3,S,259,537,1.08,1,61,4,N,Very Poor,3,Monday,900903
1202,Springfield,10026,-14268.3175395408,1963.07164779974,14402.726676,-82.166281,Fair,2,1,1,1,N,62,458,0.63,1,95,95,N,Very Poor,10,Thursday,273028
1203,Springfield,10045,12575.4993123893,-16229.8590355343,20531.71954,142.230142,Fair,5,3,3,2.5,N,220,390,1,1,1,1,N,Very Poor,7,Monday,309468
1204,Springfield,10011,7062.76226274989,-16939.4986340176,18352.907801,157.36677,Good,4,1,3,1.75,N,108,485,0.79,1,39,39,N,Very Poor,12,Thursday,176177
1205,Springfield,10028,-9079.86183381525,-2472.28889682807,9410.425246,-105.231405,Good,4,1,3,2.25,S,263,755,2.71,1,69,69,N,Very Poor,3,Friday,262946
1206,Springfield,10043,-8086.42818461295,7543.70719088049,11058.835335,-46.988667,Fair,6,3,4,3.25,S,263,372,1.03,1,103,3,N,Very Poor,9,Friday,907582
1207,Springfield,10016,-11652.0432225278,-7615.38341473672,13919.920108,-123.16728,Fair,5,3,4,2.75,N,283,2030,1.01,0.78,30,30,N,Very Poor,7,Monday,536974
1208,Springfield,10011,4342.43303730636,-15619.1204058538,16211.528211,164.462988,Good,5,3,4,2.5,N,227,518,1,1,13,13,N,Very Poor,9,Wednesday,337091
1209,Springfield,10041,-14681.2431913852,17385.1834598286,22754.856747,-40.180045,Fair,5,5,3,2.25,N,145,179,1.01,0.66,13,13,N,Very Poor,3,Monday,549161
1210,Springfield,10030,10493.8882326058,7358.5254982843,12816.769786,54.961089,Fair,4,1,3,2.25,S,264,5539,1.28,1.88,48,48,N,Very Poor,10,Friday,582737
1211,Springfield,10011,6684.67006283614,-16584.1712703763,17880.703302,158.046853,Good,4,1,3,1.75,N,114,892,0.92,1.16,31,31,N,Very Poor,6,Monday,211140
1212,Springfield,10022,-13921.9618573252,20863.4005715355,25081.915903,-33.71483,Fair,3,1,2,1,N,80,662,0.59,1,69,69,N,Very Poor,12,Tuesday,300302
1213,Springfield,10036,-13145.4441578461,-952.511279229521,13179.908188,-94.144376,Fair,3,1,4,1,N,104,817,1,1.02,45,45,N,Very Poor,9,Thursday,200436
1214,Springfield,10013,-1845.2022087289,411.66045355102,1890.564868,-77.423398,Very Good,5,3,3,3,N,171,472,0.88,0.66,67,66,N,Fair,10,Thursday,446904
1215,Springfield,10028,-10736.5136284304,-1880.22740787252,10899.907339,-99.933171,Fair,4,1,3,1.75,S,164,834,1.16,0.42,60,59,N,Very Poor,8,Friday,250909
1216,Springfield,10022,-13535.4974644781,25676.8164317809,29025.998582,-27.795893,Good,5,1,3,2.5,S,331,1405,1.13,1.05,33,32,N,Very Poor,4,Thursday,821156
1217,Springfield,10014,-414.783815563545,-7426.82691672214,7438.400612,-176.803386,Fair,5,3,2,2.5,N,103,162,0.69,0.68,10,10,N,Very Poor,8,Friday,167716
1218,Springfield,10047,15423.8591526324,-7962.44798004401,17357.880314,117.304695,Good,7,3,4,3.75,N,441,11804,1.55,1.08,25,25,N,Very Poor,7,Tuesday,925057
1219,Springfield,10014,-1923.09932095559,-7459.87998832757,7703.77313,-165.544332,Fair,4,1,4,4,S,244,5527,1.18,10.41,52,52,N,Very Poor,2,Tuesday,554241
1220,Springfield,10001,-11674.5595230455,18801.546454853,22131.278525,-31.83764,Fair,7,3,3,3.5,S,329,336,1.99,1,8,8,N,Very Poor,10,Tuesday,1323790
1221,Springfield,10032,-5387.6986287005,-2543.55897033499,5957.93494,-115.272226,Fair,5,1,5,3,S,233,509,1.47,0.69,10,9,N,Very Poor,9,Thursday,306541
1222,Springfield,10001,-11746.7647242309,20224.8547544055,23388.698795,-30.148378,Fair,5,5,3,2.5,N,116,104,0.89,0.83,13,13,N,Very Poor,11,Thursday,300352
1223,Springfield,10049,-3489.39464585467,21648.3385004113,21927.754897,-9.156484,Fair,5,1,3,2,N,178,1260,0.95,1.7,61,61,N,Very Poor,4,Monday,364341
1224,Springfield,10051,-10454.7656250535,-12898.6598214506,16603.540269,-140.974156,Fair,5,1,4,2.75,S,275,973,1.58,1,36,36,N,Poor,12,Tuesday,339156
1225,Springfield,10025,-12853.7575278301,28766.2421045806,31507.392266,-24.076753,Fair,4,1,5,2.5,S,238,1594,1.45,2.15,55,54,N,Very Poor,5,Monday,240923
1226,Springfield,10031,-10626.7003288639,17031.7112742771,20075.008065,-31.96153,Fair,4,2,4,1.75,S,192,380,1.27,1,94,20,N,Very Poor,11,Tuesday,496172
1227,Springfield,10036,-15105.36461693,-1448.09651847463,15174.617746,-95.476004,Very Good,5,1,4,1.5,S,174,575,0.91,0.95,60,59,N,Fair,6,Wednesday,596691
1228,Springfield,10048,787.462383012578,25082.9631511815,25095.321027,1.798171,Good,4,1,3,1,N,84,896,0.74,1.17,46,46,N,Very Poor,5,Tuesday,290778
1229,Springfield,10043,-8310.38656308386,8744.79237727798,12063.743969,-43.540957,Fair,5,3,2,2.5,N,217,279,1.32,0.75,101,22,N,Good,4,Thursday,508934
1230,Springfield,10033,-491.622670110936,-24470.4266909909,24475.364661,-178.849055,Very Good,4,1,4,1.5,N,110,749,0.66,0.86,46,46,N,Very Poor,4,Thursday,193515
1231,Springfield,10031,-6872.95700589742,15947.593637503,17365.577469,-23.314661,Good,5,2,4,1.75,S,197,372,0.92,1,87,87,N,Very Poor,9,Tuesday,863793
1232,Springfield,10007,-1994.14673092558,5348.16467504626,5707.844302,-20.448756,Very Good,8,2,4,3.75,S,380,2115,1.06,1.22,81,36,N,Good,6,Tuesday,1780732
1233,Springfield,10027,-16444.1593715746,-22201.6820638582,27628.338059,-143.473696,Good,4,1,4,1.5,N,126,866,1.15,0.97,47,47,N,Very Poor,7,Tuesday,226472
1234,Springfield,10028,-7650.52102908154,-4264.33628306651,8758.712003,-119.134929,Good,3,1,4,1,S,126,557,1.11,1,71,71,N,Very Poor,12,Thursday,240356
1235,Springfield,10007,-2070.1573662877,3202.3848426749,3813.242741,-32.880341,Fair,8,3,4,4.25,S,466,1805,1.31,1.14,1,1,N,Poor,7,Thursday,2071395
1236,Springfield,10007,-3351.06925844187,1146.12422293053,3541.647344,-71.118416,Good,7,1,4,3.5,S,310,1851,1.03,1.29,39,39,N,Fair,6,Thursday,904897
1237,Springfield,10024,-5762.00871666058,-52.7536832935165,5762.250203,-90.524553,Good,4,1,2,1.75,S,152,388,1.12,0.8,67,67,N,Very Poor,7,Friday,307833
1238,Springfield,10008,-9347.21114026659,18763.9935035127,20963.248992,-26.480014,Good,4,2,4,1,S,206,333,1.27,1,88,88,N,Very Poor,3,Thursday,749388
1239,Springfield,10006,-15439.7111082493,14551.9455112513,21216.592499,-46.695484,Fair,6,3,4,3,S,307,533,1.38,0.93,60,7,N,Very Poor,3,Tuesday,963447
1240,Springfield,10026,-14648.6867025438,407.470030768859,14654.35273,-88.406663,Very Good,4,1,4,2.75,S,188,658,1.46,1.18,58,58,N,Very Poor,6,Friday,452394
1241,Springfield,10055,-15877.4683431112,19334.0501491062,25017.983455,-39.393453,Fair,5,5,2,2.25,N,124,75,1.01,0.58,7,7,N,Very Poor,4,Tuesday,465176
1242,Springfield,10035,-8663.19361968959,-26554.1886960502,27931.628327,-161.9313,Fair,4,3,3,2.5,N,159,674,0.99,1.11,20,20,N,Very Poor,4,Tuesday,242845
1243,Springfield,10021,13804.8604770055,6909.56228636784,15437.49409,63.411273,Good,5,3,4,2.5,N,244,624,1.2,1.16,25,24,N,Very Poor,8,Friday,524915
1244,Springfield,10013,188.418986664935,-3724.5466614928,3729.309527,177.103965,Fair,4,3,3,2.5,N,147,381,0.73,1.05,11,10,N,Very Poor,4,Thursday,284961
1245,Springfield,10008,-6120.35422652531,17336.5540153396,18385.179928,-19.44465,Good,4,1,2,1,N,86,469,0.75,1,78,78,N,Very Poor,1,Monday,529999
1246,Springfield,10005,5223.73979931515,12265.7111443363,13331.733847,23.068259,Good,5,1,4,3,N,166,677,0.99,0.92,52,52,N,Very Poor,12,Tuesday,475185
1247,Springfield,10021,13736.0317438591,4185.43444171812,14359.541411,73.053771,Fair,6,3,3,2.5,N,217,373,1,1.07,10,10,N,Very Poor,3,Thursday,583444
1248,Springfield,10049,112.543662454188,22547.8910032245,22548.171872,0.285979,Fair,6,3,3,3.5,S,254,351,1.33,1.09,14,14,N,Very Poor,3,Thursday,580350
1249,Springfield,10033,-2837.99231801326,-28016.2876782696,28159.662208,-174.215786,Fair,5,1,4,2.5,S,206,788,1,1.07,26,26,N,Very Poor,6,Thursday,259280
1250,Springfield,10014,-1772.92996352084,-9650.16193781344,9811.671931,-169.589697,Fair,6,3,5,3.5,N,263,524,1.1,1.07,4,4,N,Very Poor,4,Thursday,421703
1251,Springfield,10054,-13736.4759314193,3996.42595711124,14306.019413,-73.778421,Fair,4,3,3,2.5,S,205,533,1.64,1,100,14,N,Very Poor,4,Monday,373779
1252,Springfield,10041,-13330.7158279879,16859.3724945395,21492.938966,-38.333443,Fair,5,5,3,2.25,S,127,93,0.87,0.61,5,4,N,Very Poor,1,Thursday,458938
1253,Springfield,10014,-1772.35200463116,-7737.87648718439,7938.259517,-167.099003,Fair,6,3,3,2.5,N,267,510,0.95,1.01,7,7,N,Very Poor,7,Monday,426775
1254,Springfield,10006,-16493.9526583833,13709.8333016025,21447.843795,-50.266518,Very Good,5,1,2,1.75,S,216,630,1.17,1.35,70,70,N,Very Poor,7,Friday,622156
1255,Springfield,10014,-263.930260112239,-6915.40922956108,6920.443916,-177.814337,Fair,4,1,3,1.5,S,112,850,0.74,0.99,53,53,N,Very Poor,3,Tuesday,179063
1256,Springfield,10049,-4540.85872655871,20503.8614691339,21000.660302,-12.48738,Very Good,7,3,4,4.25,S,449,1153,1.44,1.02,25,24,Y,Very Good,6,Wednesday,2631061
1257,Springfield,10044,-8678.5290794079,14048.760036535,16513.162191,-31.705426,Good,6,2,4,1.75,S,187,348,1.03,1.01,90,90,N,Very Poor,5,Thursday,1192267
1258,Springfield,10008,-6420.53119542483,17525.8897965933,18664.941307,-20.120082,Fair,5,1,4,1.5,S,210,557,1.07,1,60,59,N,Very Poor,9,Thursday,593040
1259,Springfield,10025,-10991.9302403258,22469.3165868249,25013.850529,-26.067758,Fair,5,1,3,1.75,S,181,673,1,0.96,57,56,N,Very Poor,2,Friday,316055
1260,Springfield,10013,1091.91734041811,1167.50257586856,1598.544883,43.083977,Fair,5,3,3,2.5,N,210,1085,0.96,1,28,28,N,Very Poor,12,Friday,475139
1261,Springfield,10055,-13776.0959949388,19072.9784943495,23527.841582,-35.839957,Fair,4,1,2,1.5,S,180,529,1.55,1,78,78,N,Very Poor,9,Friday,469955
1262,Springfield,10008,-8594.33023364865,20185.9959634078,21939.392544,-23.062222,Fair,3,1,3,1,N,114,777,0.83,1.01,70,70,N,Very Poor,9,Wednesday,342468
1263,Springfield,10037,-9586.4409857563,10247.7148675531,14032.658721,-43.090457,Fair,5,3,3,2.5,S,196,124,1.3,0.5,1,1,N,Very Poor,8,Wednesday,658033
1264,Springfield,10023,1094.8744421852,-14686.7266532257,14727.48077,175.736568,Fair,6,3,4,2.5,N,253,805,1.13,1.07,23,23,N,Very Poor,9,Friday,325364
1265,Springfield,10055,-14379.323189084,18007.0636475045,23043.855506,-38.608692,Fair,5,3,3,2.25,S,139,119,1.02,0.93,8,7,N,Very Poor,11,Wednesday,429590
1266,Springfield,10026,-14120.412297656,850.897133960383,14146.026629,-86.551522,Fair,4,1,2,1.75,N,116,710,1,1,92,46,N,Very Poor,8,Friday,350353
1267,Springfield,10016,-13236.3657055964,-7856.61560241007,15392.458732,-120.691796,Fair,4,2,3,1.5,N,110,1915,0.55,1.27,66,65,N,Good,8,Tuesday,328955
1268,Springfield,10002,942.928081307666,-8905.45290147918,8955.233372,173.955922,Fair,4,1,3,1.75,S,155,773,0.96,1,42,42,N,Very Poor,2,Tuesday,246806
1269,Springfield,10034,-10606.4472162945,28127.9476975099,30061.240231,-20.660386,Good,4,1,3,2.75,S,163,855,0.97,1.05,37,37,N,Very Poor,11,Thursday,326967
1270,Springfield,10027,-15384.6409903201,-21804.3105315483,26685.485496,-144.794049,Fair,6,1,4,3,S,237,821,1,1,39,39,N,Poor,4,Wednesday,331434
1271,Springfield,10022,-15478.2715506771,28283.4156099557,32241.719693,-28.689952,Fair,5,3,4,3.5,S,237,335,1.22,0.6,18,18,N,Fair,2,Wednesday,594788
1272,Springfield,10028,-8851.95805866668,-1249.64963626911,8939.730739,-98.035466,Fair,3,2,4,1,N,127,665,1.07,1,75,75,N,Very Poor,3,Wednesday,207376
1273,Springfield,10013,790.680736656264,1300.87146075861,1522.314877,31.29159,Fair,5,3,4,2.5,N,193,1054,0.85,1.05,20,20,N,Very Poor,4,Wednesday,561303
1274,Springfield,10013,-564.952270436062,-566.995143724236,800.408996,-135.103404,Fair,4,1,3,1,N,133,1156,0.75,1.2,52,52,N,Very Poor,3,Tuesday,224844
1275,Springfield,10027,-12664.9521173265,-22700.216369367,25994.246197,-150.841887,Fair,4,1,3,2.5,S,138,673,0.88,0.98,30,30,N,Very Poor,9,Thursday,244119
1276,Springfield,10035,-8738.31082402506,-26187.1953011021,27606.652709,-161.546847,Good,4,1,3,2.25,S,135,1251,0.96,1.09,53,53,N,Very Poor,11,Monday,233533
1277,Springfield,10018,792.746978451286,-13997.46914288,14019.899792,176.758515,Good,5,1,5,2.5,S,276,2302,1.42,1.14,46,46,N,Very Poor,8,Tuesday,413421
1278,Springfield,10040,9285.33638986573,10469.594001752,13993.922625,41.56937,Fair,6,3,5,3.5,S,344,1113,1.4,1,10,10,N,Very Poor,6,Thursday,565732
1279,Springfield,10049,1238.06813636472,22136.6376703783,22171.232263,3.20113,Good,4,3,4,2.5,N,185,622,1.01,0.94,42,42,N,Very Poor,7,Wednesday,409169
1280,Springfield,10038,5008.95742198259,-231.336203320623,5014.29665,92.644298,Fair,6,3,4,2.5,N,277,2702,0.8,1,15,14,N,Good,7,Tuesday,635894
1281,Springfield,10019,-15171.2444983864,2198.82575938665,15329.758457,-81.753329,Fair,7,3,3,2.25,S,268,763,2.2,1.01,21,21,N,Very Poor,6,Friday,751394
